timestamp,ecg
1.731762900017202,-54
1.7402849000063725,-56
1.7485968000255525,-35
1.7567167000379413,-29
1.7648327000206336,-54
1.7732030000188388,-76
1.7812383000273257,-73
1.7895508999936283,-42
1.7978683999972418,-23
1.8057214000145905,-37
1.8142215000116266,-57
1.8221372999832965,-61
1.8306659000227228,-61
1.8386419999878854,-54
1.8468464000034146,-54
1.8550187000073493,-56
1.8628182000247762,-67
1.8711257000104524,-95
1.8795681000337936,-128
1.8879350000061095,-146
1.8962245000293478,-168
1.9044680999941193,-181
1.9122135000070557,-158
1.9206135999993421,-96
1.928847000002861,-38
1.9367291000089608,-5
1.9447784000076354,6
1.9530489000026137,4
1.9609360999893397,-5
1.9693531999946572,-21
1.9773352000047453,-5
1.985559299995657,21
1.9938141999882646,-13
2.001666900003329,-11
2.009951399988495,89
2.0182759999879636,227
2.0268692999961786,178
2.034826199989766,-325
2.04315789998509,-1017
2.051337099983357,-1202
2.0594324999838136,-635
2.0677792000351474,141
2.075959099980537,442
2.084160000027623,210
2.091904000029899,-82
2.100241100008134,-79
2.1084824000135995,38
2.1166786000248976,42
2.125068499997724,21
2.1329804999986663,22
2.1407226999872364,6
2.148671800037846,-19
2.15749670000514,-33
2.164987600001041,-36
2.173175700008869,-31
2.1820117000024766,-27
2.1900631000171416,-35
2.1984794000163674,-46
2.2065694000339136,-56
2.2147852000198327,-54
2.223369700019248,-42
2.2310819000122137,-42
2.2394098000368103,-68
2.2474564000149257,-88
2.2558255000039935,-76
2.263773199985735,-55
2.2719111000187695,-62
2.2795993000036106,-74
2.2882715000305325,-89
2.2965481000137515,-93
2.3046183999977075,-78
2.3127641000319272,-58
2.3210542000015266,-67
2.329425900010392,-97
2.337813100020867,-109
2.345589300035499,-94
2.3537328999955207,-78
2.3619800999877043,-87
2.3700014000060037,-123
2.3782931999885477,-125
2.386386800033506,-80
2.394742300035432,-37
2.4029498000163585,-23
2.4108201999915764,-20
2.418956600013189,-5
2.42759420000948,23
2.4355351999984123,50
2.4440289000049233,54
2.451773000007961,52
2.459313800034579,56
2.4681388000026345,46
2.47625639999751,18
2.484580999996979,-16
2.4926872000214644,-34
2.500802599999588,-27
2.5083065000362694,-4
2.516903200012166,2
2.525345500034746,-10
2.533633099985309,-25
2.5415459999931045,-35
2.54963389999466,-34
2.5577595999930054,-16
2.565887600008864,-6
2.574066800007131,-6
2.582297799992375,-11
2.590581900032703,-10
2.59828330000164,10
2.6067007000092417,22
2.6146840000292286,7
2.6230880999937654,-5
2.630535800009966,4
2.6394646000117064,20
2.6471315000089817,15
2.655581600032747,1
2.6636655000038445,1
2.6721151000238024,14
2.680102300015278,28
2.688299600034952,16
2.695825800008606,-5
2.7045780000044033,-16
2.712758900015615,-27
2.7209591999999247,-58
2.728373299993109,-91
2.7366932000149973,-121
2.7451336000231095,-139
2.753522699989844,-138
2.761626099993009,-96
2.7697132999892347,-34
2.7777914000325836,20
2.7860032999888062,39
2.7937939999974333,35
2.8020365000120364,31
2.810223100008443,31
2.8183842999860644,48
2.8265893000061624,65
2.8357605999917723,15
2.844342200027313,-35
2.8518367999931797,33
2.8602467000018805,174
2.86841260001529,231
2.876474299991969,-94
2.8846674999804236,-771
2.8930669000255875,-1190
2.9010400000261143,-885
2.9093638000194915,-122
2.917532999999821,398
2.9253822999889962,357
2.9337455999921076,40
2.941926700004842,-89
2.9499816999887116,25
2.958240300009493,81
2.9661630000337027,47
2.974355500016827,14
2.9827728000236675,-14
2.9909463000367396,-24
2.999146700021811,-13
3.00733280001441,-19
3.0149235000135377,-33
3.0235673999995925,-52
3.0317572000203654,-66
3.04009500000393,-56
3.048170800029766,-25
3.056292499997653,-25
3.0639238000148907,-65
3.072765699995216,-100
3.080955100012943,-99
3.0883408000227064,-79
3.097263799980283,-76
3.105140100000426,-89
3.1133996000280604,-80
3.121053099981509,-54
3.1292121000005864,-49
3.1373892999836244,-81
3.146198300004471,-107
3.154332100006286,-111
3.1622694000252523,-98
3.170956499991007,-82
3.178886500012595,-62
3.1869889000081457,-53
3.1952097000321373,-63
3.203538000001572,-104
3.212035200034734,-144
3.219957399996929,-143
3.2281539000105113,-104
3.2369238000246696,-78
3.244263500033412,-78
3.252780699986033,-89
3.260797700029798,-66
3.2691021999926306,-25
3.2773094000294805,-7
3.285364900017157,-16
3.2935517000150867,-22
3.30173599999398,-20
3.309926700021606,-27
3.318144700024277,-49
3.326679099991452,-84
3.3342341000097804,-94
3.342747699993197,-82
3.3507186000351794,-77
3.3590151999960653,-84
3.367147199984174,-89
3.375344200001564,-94
3.382939700037241,-85
3.3915924000320956,-72
3.399748500029091,-64
3.4079172000056133,-56
3.41614440002013,-53
3.4250854999991134,-69
3.4319427000009455,-66
3.4413215999957174,-54
3.4489512000000104,-55
3.456948700011708,-66
3.465137900027912,-58
3.4727016999968328,-31
3.481217699998524,-18
3.4889404000132345,-37
3.4976271000341512,-65
3.5057533000363037,-71
3.5139228000189178,-51
3.5221065999940038,-35
3.5303369000321254,-44
3.5385949999908917,-57
3.546927199990023,-92
3.5550794000155292,-133
3.5633548999903724,-159
3.5713672999991104,-162
3.579804699984379,-174
3.5879932999960147,-170
3.5961157000274397,-127
3.604267599992454,-52
3.612033799989149,-3
3.6201199000352062,2
3.628740900021512,-12
3.636774600017816,8
3.644872899982147,19
3.6529627999989316,23
3.660688600037247,23
3.6689172000042163,-23
3.6777168000116944,-52
3.6859302999801002,22
3.6941004000254907,164
3.7022485000197776,216
3.7099900000030175,-131
3.7187411999912,-822
3.7273853000369854,-1224
3.73534270003438,-879
3.743408999987878,-103
3.7512327000149526,389
3.759205700014718,322
3.7676121999975294,23
3.7762027999851853,-80
3.7840626999968663,4
3.7923147000255994,21
3.800164600019343,-10
3.808656500012148,-8
3.8168865999905393,-17
3.825126599986106,-29
3.833359799988102,-24
3.8415501000126824,-15
3.8494406000245363,-7
3.857760099985171,-22
3.866044500027783,-43
3.874145400011912,-41
3.8824384000035934,-42
3.8901557000353932,-54
3.8986041999887675,-74
3.906734600022901,-90
3.9149596000206657,-91
3.9232881999923848,-83
3.9313670999836177,-93
3.9391895000007935,-107
3.9477432999992743,-111
3.955927300034091,-106
3.9641062000300735,-98
3.9721532000112347,-97
3.9802236999967135,-105
3.988784899993334,-105
3.996950200002175,-103
4.005360500013921,-106
4.013359899981879,-113
4.021638000034727,-106
4.029367099981755,-108
4.038408100022934,-122
4.046316099993419,-150
4.054590100015048,-153
4.062763200025074,-111
4.070551800017711,-62
4.078831600025296,-49
4.086525799997617,-56
4.095294900005683,-50
4.103558900009375,-26
4.111612299981061,-10
4.119292900024448,-19
4.127919899998233,-33
4.135541099996772,-19
4.1441023999941535,-5
4.151710200007074,-22
4.160305200028233,-55
4.168475300015416,-74
4.177084700029809,-75
4.184925000008661,-76
4.193319300014991,-71
4.201335199992172,-55
4.209207000036258,-39
4.217709299991839,-58
4.22589090000838,-78
4.234326699981466,-68
4.2422652000095695,-39
4.250586099980865,-35
4.258153999981005,-46
4.266767100023571,-42
4.274926199985202,-23
4.283254100009799,-12
4.291344700031914,-23
4.2994816999998875,-34
4.307048499991652,-31
4.315916199993808,-25
4.323921000002883,-12
4.3320659000310116,12
4.3405506000272,22
4.348426899989136,15
4.356549700023606,-3
4.3647464999812655,-8
4.372702900029253,3
4.3809448999818414,18
4.389129400020465,10
4.397220299986657,-1
4.405215899983887,1
4.413527199998498,2
4.421750199981034,-15
4.429935600026511,-61
4.438240299990866,-97
4.446017700014636,-99
4.454337400035001,-94
4.462757000001147,-114
4.471036700007971,-115
4.4789334000088274,-58
4.486956000037026,18
4.495160299993586,48
4.503516500000842,25
4.511526999995112,4
4.5200508999987505,28
4.527925000002142,39
4.535678900021594,43
4.544336799997836,30
4.552577399997972,-13
4.560849600005895,18
4.568917500029784,133
4.5770779000013135,256
4.58499430003576,172
4.59358919999795,-351
4.6019962999853306,-1023
4.610285200004,-1174
4.618349500000477,-584
4.625980600016192,168
4.634591299982276,436
4.642941099999007,217
4.651463199988939,-44
4.659172200015746,-38
4.667227900004946,51
4.6750008999952115,26
4.683256499993149,6
4.691701700037811,24
4.699923900014255,20
4.708103500015568,18
4.716374400013592,29
4.7242058999836445,34
4.732532599999104,20
4.740732699981891,-3
4.748929399996996,-25
4.758143500017468,-46
4.765310999995563,-49
4.773477200011257,-44
4.781402499997057,-50
4.79001930000959,-50
4.798223700025119,-50
4.806102900009137,-43
4.814037600008305,-43
4.822569500014652,-57
4.8307478000060655,-70
4.83917280001333,-66
4.847072500037029,-66
4.855258800031152,-75
4.863090200000443,-70
4.871616200020071,-45
4.880936300032772,-40
4.88788370002294,-59
4.896215700020548,-74
4.904198699980043,-69
4.91221169999335,-67
4.920411300030537,-90
4.92873879999388,-95
4.936836700013373,-65
4.945203599985689,-27
4.9535921000060625,-15
4.961342399998102,-17
4.969169999996666,1
4.977547999995295,33
4.98589810001431,60
4.994209600030445,63
5.001594900037162,52
5.010141999984626,42
5.0186201999895275,43
5.0265815000166185,46
5.034788499993738,38
5.042841600021347,9
5.051040799997281,-13
5.059137500007637,-3
5.067524700018112,8
5.075336800015066,-2
5.083610400033649,-30
5.091707699990366,-41
5.1000179999973625,-17
5.107872700027656,3
5.1160732000134885,1
5.124302399985027,-6
5.132266200031154,5
5.1400689000147395,25
5.148103700019419,23
5.156137400015723,9
5.164400000008754,16
5.172591799986549,39
5.180692200025078,42
5.189228700008243,32
5.197463200020138,31
5.20509740000125,39
5.21336059999885,44
5.2222208000021055,34
5.230297500034794,20
5.238271899987012,20
5.246770700032357,22
5.255143699992914,33
5.263571100018453,41
5.2714268999989145,30
5.27872760000173,-1
5.287532299989834,-28
5.295719099987764,-46
5.303962000005413,-67
5.312146999989636,-102
5.3203589000040665,-111
5.32807230000617,-63
5.336517699994147,16
5.344823500025086,71
5.352926700026728,65
5.361115999985486,26
5.369308400026057,-1
5.376885999983642,3
5.3855544999823906,34
5.393738500017207,61
5.402031700010411,17
5.4099011000362225,-5
5.418116400018334,78
5.426564100023825,205
5.4347655000165105,205
5.442996800004039,-189
5.451150399981998,-877
5.459536799986381,-1233
5.467566300008912,-846
5.475839200022165,-55
5.4839743000338785,420
5.49221860000398,333
5.500317800033372,31
5.508570400008466,-52
5.516326199984178,55
5.524714700004552,77
5.532931199995801,33
5.540908200026024,6
5.5492922000121325,-13
5.556880399992224,-12
5.565306100004818,3
5.57361140003195,7
5.581764500006102,13
5.589302000007592,17
5.597951400035527,18
5.605696099984925,-1
5.614370300027076,-37
5.622554200002924,-54
5.6307154999813065,-38
5.639046500029508,-35
5.646827900025528,-49
5.655184600036591,-49
5.6637761000311,-33
5.671578600013163,-30
5.67961320001632,-48
5.6879682000144385,-65
5.696164700028021,-62
5.70429999998305,-57
5.712456599983852,-67
5.72056899999734,-86
5.728804700018372,-103
5.736995999992359,-121
5.745186200016178,-123
5.753551800036803,-116
5.761731899983715,-97
5.771539699984714,-85
5.777653600031044,-83
5.786187199992128,-93
5.7943450000020675,-106
5.80287660000613,-102
5.81011960003525,-78
5.8188002000097185,-46
5.827029499982018,-21
5.8351046000025235,-10
5.843129099986982,4
5.851131899980828,9
5.858930199989118,-5
5.867161500034854,-43
5.875809999997728,-73
5.883817300025839,-56
5.892100199998822,-55
5.900646800000686,-73
5.908907100034412,-84
5.91701330000069,-79
5.924985899997409,-73
5.933083100011572,-80
5.941348500025924,-92
5.949584199988749,-84
5.957777500036173,-63
5.966268100019079,-45
5.973856800002977,-46
5.981978200026788,-49
5.99029560002964,-42
5.998575999983586,-27
6.00670570001239,-32
6.014896999986377,-72
6.022933700005524,-100
6.031254300032742,-90
6.03957000002265,-81
6.047577799996361,-99
6.056059300026391,-52
6.064046900020912,19
6.07198690000223,52
6.08005679998314,30
6.088440800027456,9
6.095844499999657,14
6.104255100013688,31
6.113049799983855,47
6.120834800007287,5
6.12902180000674,-62
6.13660989998607,-21
6.144954500021413,121
6.153276400000323,230
6.161901700019371,48
6.169984899985138,-563
6.178133000037633,-1166
6.186392700008582,-1137
6.194437900034245,-464
6.203511200030334,226
6.210963000019547,398
6.219109800003935,134
6.227335800009314,-103
6.236134000006132,16
6.244714200031012,6
6.252746500016656,-7
6.260523400036618,-20
6.268494600022677,-39
6.2774430999998,-45
6.284318300022278,-53
6.2930819999892265,-63
6.301700200012419,-70
6.308932800020557,-77
6.317840799980331,-75
6.325267200008966,-84
6.333660800009966,-110
6.34179989999393,-118
6.351000000024214,-92
6.358141999982763,-69
6.366353199991863,-85
6.374549700005446,-112
6.384128400008194,-116
6.391200700018089,-112
6.399855800031219,-117
6.407288699992932,-113
6.415371300012339,-64
6.425154700002167,-86
6.4329225000110455,-109
6.440941000008024,-93
6.4483752000378445,-67
6.456479699991178,-63
6.464752900006715,-84
6.473474600003101,-105
6.481394800008275,-112
6.4893241000245325,-104
6.497403100016527,-81
6.505522800027393,-40
6.513721499999519,-20
6.52283620001981,-51
6.530513300036546,-89
6.538177800015546,-88
6.546289700025227,-63
6.555484000011347,-31
6.563399000035133,-2
6.57146730000386,17
6.579378900001757,-64
6.588262900011614,-101
6.596316899987869,-73
6.604252599994652,-16
6.612228500016499,2
6.620313699997496,-35
6.628810800029896,-66
6.63695800001733,-65
6.645158600003924,-40
6.653390999999829,-26
6.660816100018565,-28
6.669201900018379,-24
6.677397100022063,5
6.685655000037514,36
6.693823000008706,35
6.702043500030413,-7
6.710747100005392,-35
6.71845739998389,-23
6.726425300003029,7
6.734576100017875,13
6.742850099981297,-10
6.751112500031013,-12
6.758799400005955,-20
6.767491800012067,-68
6.775690999988001,-169
6.783505600003991,-234
6.792176500021014,-191
6.800192900002003,-58
6.808237600023858,58
6.816601800033823,72
6.82457220001379,13
6.832584100018721,-38
6.840748400019947,-13
6.848928900028113,52
6.8574894000194035,121
6.8656309000216424,120
6.873537599982228,11
6.8822598999831825,-57
6.8901284000021406,23
6.898492900014389,213
6.906607499986421,261
6.914839599980041,-185
6.923245000012685,-1309
6.93138020002516,-890
6.939315400028136,-109
6.9479298000223935,323
6.955747100000735,237
6.9638922000303864,21
6.972126000036951,45
6.980268599989358,165
6.988277700031176,127
6.996725000033621,40
7.004916500009131,37
7.012916599982418,84
7.0213399000349455,105
7.028730700025335,67
7.037750400020741,44
7.045697099994868,73
7.053292500029784,114
7.062158400018234,108
7.070034300035331,72
7.078133000002708,58
7.086522700032219,50
7.094739600026514,31
7.102220300002955,32
7.111065800010692,50
7.118894300016109,88
7.127567699993961,108
7.135786700004246,80
7.143700300017372,11
7.152006499993149,-31
7.160174100019503,-11
7.168560100020841,45
7.175817299983464,75
7.186508700018749,75
7.192744300002232,50
7.200634100008756,5
7.209210700006224,-37
7.216692199988756,-37
7.225273800024297,-27
7.233728500024881,-30
7.241516500012949,-56
7.249893500003964,-74
7.2578144000144675,-46
7.265837399987504,1
7.273685000021942,42
7.281867499987129,35
7.2904620000044815,7
7.298705200024415,-31
7.306950600002892,-41
7.31507920002332,-47
7.322783300012816,-49
7.331624299986288,-47
7.339464400021825,-59
7.347782600030769,-81
7.355866400001105,-94
7.364233700034674,-91
7.372405500034802,-78
7.38054490002105,-80
7.38852219999535,-95
7.3966191000072286,-97
7.4050306000281125,-102
7.413333200034685,-140
7.421564500022214,-144
7.429724499990698,-76
7.437465700029861,-12
7.445779200003017,-45
7.454027400002815,-71
7.462137199996505,-82
7.470151100016665,-90
7.4789248000015505,-114
7.486891300010029,-147
7.49508490000153,-172
7.50349129998358,-147
7.511477200023364,-54
7.519767999998294,39
7.5289730000076815,44
7.535522099991795,-7
7.543993600003887,-28
7.552217699994799,8
7.560089300037362,56
7.5687062999932095,67
7.576087700028438,20
7.584857199981343,-30
7.592455000034533,14
7.60074090003036,133
7.609607000020333,242
7.617541700019501,82
7.625821200024802,-589
7.634499499981757,-1603
7.642044899985194,-963
7.650484299985692,-63
7.658622800023295,356
7.666931000014301,219
7.674525599984918,-2
7.683162600034848,20
7.691401800024323,99
7.699734600028023,83
7.707134100026451,57
7.71533159998944,40
7.724014000035822,47
7.732188699999824,71
7.740457799984142,85
7.748472600011155,77
7.756670800037682,39
7.7642729000071995,-6
7.772897800023202,-23
7.781227500003297,-2
7.789522800012492,20
7.797127900004853,-14
7.805635700002313,-76
7.813619900029153,-32
7.821924899995793,-14
7.830109899980016,-54
7.838461500010453,-105
7.846411200007424,-119
7.854424800025299,-111
7.863168600015342,-107
7.8724300999892876,-95
7.878989699995145,-76
7.887559599999804,-68
7.895537000033073,-73
7.903807800030336,-77
7.911527100019157,-77
7.922481700021308,-95
7.928062200022396,-132
7.939136500004679,-171
7.944913699990138,-185
7.953480000025593,-167
7.963344699994195,-121
7.969704399991315,-70
7.977089099993464,-67
7.986050900013652,-72
7.99344160000328,-49
8.001568700012285,-35
8.009736000036355,-53
8.018132099998184,-74
8.026127799996175,-74
8.034586900030263,-71
8.043313300004229,-108
8.05209960002685,-157
8.060174799989909,-171
8.068187700002454,-137
8.076199000002816,-87
8.084300699993037,-80
8.092089199984912,-95
8.100586700020358,-99
8.10892710002372,-95
8.116926399990916,-105
8.125725399993826,-117
8.133527800033335,-116
8.141756600001827,-112
8.150008200027514,-130
8.158323500014376,-195
8.166307599982247,-206
8.174549799994566,-209
8.182343600026798,-197
8.190851400024258,-135
8.198749600036535,-35
8.20729950000532,28
8.215156499994919,16
8.223534899996594,-15
8.231348200002685,-9
8.239477500028443,29
8.247202900005504,67
8.255459800013341,21
8.263581699982751,-38
8.271566700015683,6
8.27993369998876,118
8.288111400033813,253
8.296380300016608,127
8.304617499990854,-546
8.312882099999115,-1376
8.321166299981996,-1583
8.329140699992422,-78
8.337521100009326,289
8.345636699988972,150
8.353596500004642,5
8.361982700007502,101
8.370157700031996,173
8.37848060001852,123
8.386646300030407,113
8.394816200016066,127
8.403024100000039,127
8.411247799987905,98
8.420748100033961,67
8.428846499999054,73
8.436811899999157,92
8.44523680000566,96
8.45251760003157,76
8.460934400034603,32
8.469091799983289,1
8.477280399994925,-3
8.4853548000101,25
8.493384700035676,6
8.50128860003315,-29
8.510169100016356,-36
8.517905700020492,-10
8.52533079998102,0
8.53426899999613,-24
8.542316899984144,-32
8.55017850000877,-19
8.558674100029748,-2
8.56691520003369,-10
8.575113200000487,-31
8.583343499980401,-50
8.5911480000359,-53
8.599587100034114,-55
8.607727300026454,-67
8.61591639998369,-87
8.624385600036476,-105
8.632438400003593,-100
8.640273800003342,-62
8.648723000020254,-41
8.656957400031388,-46
8.665140700002667,-24
8.673076900013257,-3
8.681330899999011,-11
8.688973799988162,-41
8.6975496999803,-61
8.705895600025542,-52
8.714646700012963,-38
8.722151599999052,-45
8.731640200014226,-76
8.738581400015391,-120
8.746304800035432,-133
8.755155500024557,-104
8.76312690001214,-73
8.771346600027755,-71
8.779045200033579,-90
8.787580900010653,-91
8.795965099998284,-62
8.803583400032949,-39
8.812434200022835,-60
8.81996390002314,-90
8.828368499991484,-75
8.836711700016167,-44
8.844984000024851,-142
8.8526462999871,-200
8.861515700002201,-201
8.869117800029926,-187
8.877638500009198,-180
8.885905700037256,-135
8.894232199992985,-38
8.902136099990457,20
8.910307999991346,-9
8.91847069998039,-55
8.92678750003688,-49
8.934819200017955,-18
8.943108200037386,30
8.951115200005006,37
8.959318200009875,-18
8.967434999998659,-16
8.975719599984586,75
8.98411230003694,196
8.992347799998242,174
9.00091230001999,-330
9.00863749999553,-1155
9.017588699993212,-1592
9.025177899980918,-324
9.03332450002199,250
9.041759799991269,272
9.049799000029452,43
9.057341100007761,3
9.066289499984123,111
9.074624800006859,131
9.082596199994441,117
9.090794400020968,110
9.098220999992918,87
9.107496300013736,70
9.115051100030541,70
9.123406300030183,65
9.131532000028528,64
9.139565200021025,71
9.14749020000454,61
9.156072599987965,46
9.16406530002132,43
9.172328600019682,26
9.18055380001897,11
9.188344600028358,15
9.19612939999206,31
9.204269499983639,10
9.212808699987363,-8
9.221363699994981,-3
9.229165000026114,13
9.23750819999259,10
9.245645500021055,1
9.253954600018915,19
9.261844700027723,40
9.270056499983184,34
9.278251799987629,-3
9.285948100034148,-29
9.294818900001701,-28
9.302973399986513,-27
9.311225200013723,-61
9.318676499999128,-121
9.326974700030405,-148
9.335832900018431,-135
9.344342800031882,-112
9.352418099995703,-95
9.360497899993788,-90
9.368533900007606,-81
9.376635799999349,-71
9.38491950003663,-70
9.39285609999206,-82
9.400580500019714,-107
9.409374099981505,-133
9.417443200014532,-140
9.42595090001123,-138
9.434124500025064,-135
9.442297200032044,-127
9.450573400012217,-118
9.458848299982492,-100
9.466303799999878,-91
9.475145500036888,-111
9.483324500033632,-145
9.491602000023704,-150
9.499780800018925,-112
9.507808900030795,-82
9.515823499998078,-95
9.523732400033623,-117
9.532339900033548,-94
9.540703399979975,-19
9.548768799984828,-52
9.55662620003568,-89
9.565156000026036,-118
9.573327700025402,-150
9.581574600015301,-188
9.589971099980175,-225
9.598934500012547,-213
9.605693300021812,-162
9.614292400015984,-96
9.622583999997005,-38
9.630722800036892,-17
9.638922400015872,-38
9.64667470002314,-59
9.655136000015773,-58
9.663314300007187,-36
9.671580400026869,-16
9.679732499993406,-54
9.68794600002002,-67
9.695338100020308,31
9.704449900018517,154
9.712340500031132,-61
9.721073599997908,-769
9.72914920002222,-1490
9.737069900031202,-1554
9.745202100020833,-855
9.753559699980542,-31
9.76115460001165,293
9.770099200017285,132
9.778337399999145,-34
9.785847200022545,30
9.794679299986456,94
9.802509800007101,57
9.810704500006977,60
9.819022400013637,81
9.827050200023223,94
9.835682100034319,80
9.843286200019065,41
9.851484199985862,14
9.859724099980667,23
9.867762100009713,45
9.875903800013475,37
9.883879000029992,25
9.892257900035474,5
9.900443900027312,-15
9.90875080000842,-23
9.917001300025731,-19
9.924852500029374,1
9.933115300023928,17
9.941560400009621,12
9.94958240003325,11
9.957541199983098,22
9.965903999982402,33
9.97345019999193,40
9.982102299982216,42
9.990248600021005,44
9.998547299997881,44
10.006760100019164,20
10.014775699994061,-11
10.0228132000193,-28
10.031274100008886,-38
10.039283599995542,-67
10.048617399996147,-159
10.055933700001333,-176
10.063754700007848,-147
10.072102000005543,-99
10.080619000014849,-101
10.088746100023855,-127
10.096982099988963,-137
10.105033500003628,-125
10.113324400037527,-112
10.121561000007205,-138
10.129762800002936,-177
10.138659699994605,-176
10.14614490000531,-151
10.154009599995334,-135
10.162643000017852,-140
10.170939400035422,-137
10.17917940003099,-140
10.187295900017489,-134
10.195503499999177,-125
10.203485400008503,-129
10.211745499982499,-132
10.219835700001568,-113
10.228494899987709,-93
10.236212800024077,-54
10.244113399996422,-44
10.252517900022212,-48
10.261062600009609,-66
10.269246899988502,-88
10.277082499989774,-84
10.28475819999585,-58
10.293645300029311,-51
10.301897400000598,-57
10.310363700031303,-51
10.318263199995272,-43
10.326647099980619,-56
10.334574899985455,-113
10.342978700005915,-170
10.351086199982092,-178
10.359211000031792,-170
10.367579300014768,-182
10.375803000002634,-183
10.383797399990726,-138
10.391982500033919,-50
10.399924300028943,1
10.408346200012602,-38
10.41659580002306,-60
10.424580599996261,-43
10.433557700016536,-16
10.441033500013873,-44
10.449099400022533,-57
10.457249800034333,33
10.465913499996532,150
10.473184500006028,181
10.48202220001258,-136
10.490356700029224,-878
10.498617300007027,-1539
10.506973700015806,-1485
10.514711400028318,-748
10.523172900022473,11
10.53132100001676,276
